# Fitting Parameters Used:
# q_min: 0.0
# q_max: 0.2
# form_factor_name: guinier_ff
# f2_initial: 0.0
# f2_min: -1.0
# f2_max: 1.0
# f2_free: False
# rg_initial: 2.0
# rg_min: 0.5
# rg_max: 5.0
# rg_free: True
# perform_guinier_estimation: False
# var_initial: 0.00025
# var_min: 5e-06
# var_max: 2.0
# var_free: True
# A_initial: 0.1
# A_min: -5.0
# A_max: 0.0
# A_free: True
# auto_init_A: True
# plot_fitting_curve: False
# auto_set_parameters: False
# auto_rg_bound_percent: 0.2

binning,bins_number,empirical_var,form_factor_name,normalization_on,px_number,px_size,q_max,q_min,return_unique,rg,sample_detector_distance,variance,wavelength,filename1,filename2,A_fit,A_fit_error,Ag0,Ag1,Rg_guinier,f2_fit,f2_fit_error,rg_fit,rg_fit_error,var_fit,var_fit_error
False,1000,0.0973550665693601,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.1,0.154,sim_040_rg2.000_variance0.100_sigma_x1_sigma_y1.csv,sim_043_rg2.000_variance0.100_sigma_x5_sigma_y5.csv,-9.074841913426223e-05,7.38258133564419e-08,0.0002727273895297537,-0.0004389006938550504,2.02147471034891,8.741403978081274e-16,8.218697686723293e-05,2.1880409775366054,0.0037055875687002824,0.0085215974160419,0.0038822270711607893
False,1000,0.0973550665693601,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.1,0.154,sim_041_rg2.000_variance0.100_sigma_x1_sigma_y5.csv,sim_042_rg2.000_variance0.100_sigma_x5_sigma_y1.csv,-1e-10,3.585786768697204e-12,2.2378001876313095e-17,-1.3943549770298271e-16,2.0214747128516413,0.0,0.06847422854699615,2.0,0.0040005289285777795,0.00025,0.004793308066604562
False,1000,0.0973550665693601,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.1,0.154,sim_041_rg2.000_variance0.100_sigma_x1_sigma_y5.csv,sim_043_rg2.000_variance0.100_sigma_x5_sigma_y5.csv,-4.537390170055136e-05,3.6466081974895575e-08,0.00013636281641223917,-0.0002194448893574661,2.0213932919509343,8.646367136201377e-16,8.073629589964793e-05,2.1880190193442286,0.0036953768428488348,0.008523095126622166,0.0038349584347315215
False,1000,0.0973550665693601,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.1,0.154,sim_042_rg2.000_variance0.100_sigma_x5_sigma_y1.csv,sim_043_rg2.000_variance0.100_sigma_x5_sigma_y5.csv,-4.5373901658172e-05,3.624399881075215e-08,0.00013636281641223353,-0.0002194448893573791,2.0213932919513997,8.551129197439512e-16,8.169759073427691e-05,2.1880190144377,0.003687096509782678,0.00852309961740434,0.003811618263418061
False,1000,0.0973550665693609,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.1,0.154,sim_004_rg1.000_variance0.100_sigma_x1_sigma_y1.csv,sim_005_rg1.000_variance0.100_sigma_x1_sigma_y5.csv,-1.2293212705168467e-05,2.7975296293501182e-06,3.659336315135134e-05,-2.2326883009282022e-05,1.0462602702225219,-4.985151892168261e-16,0.014253747232123306,1.9243256085790255,0.9810909498129563,0.021237234188288035,0.827546638904964
False,1000,0.0973550665693609,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.1,0.154,sim_004_rg1.000_variance0.100_sigma_x1_sigma_y1.csv,sim_006_rg1.000_variance0.100_sigma_x5_sigma_y1.csv,-1.2293212705167667e-05,2.816875059431669e-06,3.659336315134097e-05,-2.2326883008821653e-05,1.046260270196157,-4.985151887360169e-16,0.014523625422544206,1.924325608579102,0.9824668149973483,0.02123723418842362,0.8333832731416824
False,1000,0.0973550665693609,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.1,0.154,sim_004_rg1.000_variance0.100_sigma_x1_sigma_y1.csv,sim_007_rg1.000_variance0.100_sigma_x5_sigma_y5.csv,-2.4586275644211664e-05,5.61047622278375e-06,7.318627299229407e-05,-4.465287222503628e-05,1.0462442655810273,-4.990117828944538e-16,0.014360107608520477,1.9243247717102752,0.9816275805136969,0.021237424779421366,0.8298715115823881
False,1000,0.0973550665693609,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.1,0.154,sim_005_rg1.000_variance0.100_sigma_x1_sigma_y5.csv,sim_006_rg1.000_variance0.100_sigma_x5_sigma_y1.csv,-1e-10,3.5857868507588898e-12,4.156752971720537e-18,4.647296959422363e-16,1.0462442654479882,0.0,0.06847423011404712,2.0,0.00400052902013095,0.00025,0.004793308176300695
False,1000,0.0973550665693609,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.1,0.154,sim_005_rg1.000_variance0.100_sigma_x1_sigma_y5.csv,sim_007_rg1.000_variance0.100_sigma_x5_sigma_y5.csv,-1.2293062937995018e-05,2.8099508609812024e-06,3.659290984094194e-05,-2.232598921578936e-05,1.0462282608328586,-4.988005168518288e-16,0.01427713594119436,1.9243241770013968,0.9821430385490542,0.02123763949860599,0.8312869750406403
False,1000,0.0973550665693609,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.1,0.154,sim_006_rg1.000_variance0.100_sigma_x5_sigma_y1.csv,sim_007_rg1.000_variance0.100_sigma_x5_sigma_y5.csv,-1.2293062937996e-05,2.8297433292870223e-06,3.659290984095206e-05,-2.2325989216188954e-05,1.046228260806494,-4.9880051656381e-16,0.014600338237730576,1.9243241770012225,0.9836762397297142,0.021237639498507783,0.837273347522815
