q,I
2.039995199999999811e-03,6.002193869112349214e-03
2.884988900000000096e-03,6.002052671354660141e-03
4.079990399999999622e-03,6.001770288017751163e-03
4.561568000000000220e-03,6.001629102438231153e-03
5.769977800000000191e-03,6.001205570053859059e-03
6.119985599999999866e-03,6.001064400710131273e-03
6.451031299999999968e-03,6.000923235424844571e-03
7.355307299999999833e-03,6.000499763919102739e-03
8.159980799999999243e-03,6.000076328936080651e-03
8.411115699999999196e-03,5.999935192057024441e-03
8.654966599999999385e-03,5.999794059235173324e-03
9.123135799999999504e-03,5.999511805764278123e-03
1.019997589999999989e-02,5.998806243083330131e-03
1.040197520000000000e-02,5.998665142717369420e-03
1.098571020000000016e-02,5.998241865954933270e-03
1.153995529999999985e-02,5.997818625694855549e-03
1.189511369999999950e-02,5.997536485799819135e-03
1.223997100000000053e-02,5.997254362126679811e-03
1.240880609999999926e-02,5.997113306371688532e-03
1.290206219999999980e-02,5.996690163434916475e-03
1.306234239999999949e-02,5.996549123896981540e-03
1.368470339999999959e-02,5.995985006292761134e-03
1.427996599999999984e-02,5.995420953549268628e-03
1.442494390000000071e-02,5.995279950494746338e-03
1.471061409999999993e-02,5.994997956545534794e-03
1.485138870000000076e-02,5.994856965653318388e-03
1.553614000000000037e-02,5.994152071966352135e-03
1.593287120000000043e-02,5.993729184376760111e-03
1.631996089999999955e-02,5.993306333258941604e-03
1.644696630000000090e-02,5.993165390984538966e-03
1.682223050000000025e-02,5.992742588475225701e-03
1.730993239999999850e-02,5.992178908496433379e-03
1.742972569999999902e-02,5.992037998632899869e-03
1.754870130000000042e-02,5.991897092811308487e-03
1.824627070000000087e-02,5.991051742946273788e-03
1.835995569999999966e-02,5.990910865480050806e-03
1.847294110000000100e-02,5.990769992056219247e-03
1.880782519999999944e-02,5.990347396072172488e-03
1.924527490000000132e-02,5.989783991439826330e-03
1.935309240000000069e-02,5.989643150407342187e-03
2.009162109999999835e-02,5.988657376466801838e-03
2.019492059999999922e-02,5.988516567799959112e-03
2.039995039999999843e-02,5.988234962623641654e-03
2.050169640000000168e-02,5.988094166110788548e-03
2.080394890000000080e-02,5.987671800821627727e-03
2.100303430000000082e-02,5.987390244182761237e-03
2.129817330000000064e-02,5.986967939585749639e-03
2.168544450000000137e-02,5.986404923398063599e-03
2.197141860000000058e-02,5.985982703743783669e-03
2.206591980000000008e-02,5.985841971936795361e-03
2.243994499999999934e-02,5.985279085194724139e-03
2.253248119999999924e-02,5.985138373613160465e-03
2.280783739999999934e-02,5.984716263121868211e-03
2.307990860000000075e-02,5.984294189009385645e-03
2.325952140000000015e-02,5.984012826499580072e-03
2.379022509999999951e-02,5.983168835945465273e-03
2.387752890000000017e-02,5.983028185009512528e-03
2.447993949999999891e-02,5.982043741549458379e-03
2.456479220000000116e-02,5.981903122914735034e-03
2.464935279999999965e-02,5.981762508333584270e-03
2.481760959999999849e-02,5.981481291309730976e-03
2.490131170000000130e-02,5.981340688825316151e-03
2.523334379999999863e-02,5.980778319404279897e-03
2.556106320000000112e-02,5.980216014570292893e-03
2.580412149999999905e-02,5.979794328375533444e-03
2.596489630000000173e-02,5.979513224404072250e-03
2.612468180000000056e-02,5.979232136609892792e-03
2.651993379999999928e-02,5.978529487801421440e-03
2.659827940000000085e-02,5.978388970142719042e-03
2.683194360000000153e-02,5.977967441412043899e-03
2.721692649999999866e-02,5.977264974226268596e-03
2.736940339999999888e-02,5.976984015583788890e-03
2.744532419999999931e-02,5.976843542309537467e-03
2.774693010000000085e-02,5.976281689648922993e-03
2.834051430000000121e-02,5.975158177945433073e-03
2.841384049999999897e-02,5.975017757153425028e-03
2.855992799999999832e-02,5.974736927661662353e-03
2.863269220000000045e-02,5.974596518952420519e-03
2.884988380000000005e-02,5.974175317005484334e-03
2.899377430000000047e-02,5.973894535851317737e-03
2.920828110000000047e-02,5.973473394449375050e-03
2.942122390000000143e-02,5.973052289271609666e-03
2.970277299999999829e-02,5.972490872220606942e-03
3.012016249999999867e-02,5.971648867493682331e-03
3.032670299999999999e-02,5.971227919555465585e-03
3.059992200000000162e-02,5.970666712062507389e-03
3.066784640000000048e-02,5.970526420305824304e-03
3.087072290000000135e-02,5.970105569075800228e-03
3.107227489999999856e-02,5.969684754073967606e-03
3.113916889999999993e-02,5.969544490453897352e-03
3.120591959999999970e-02,5.969404230934876460e-03
3.166923519999999964e-02,5.968422526718468457e-03
3.173487090000000344e-02,5.968282299306481610e-03
3.186573689999999681e-02,5.968001856693053858e-03
3.193096869999999948e-02,5.967861641453735266e-03
3.225514909999999819e-02,5.967160625516321031e-03
3.263991580000000226e-02,5.966319539306023760e-03
3.270360349999999749e-02,5.966179372349345207e-03
3.289392669999999935e-02,5.965758895596130068e-03
3.295712349999999763e-02,5.965618744732962588e-03
3.320870809999999784e-02,5.965058181544980950e-03
