q,I
2.039995227691266191e-03,9.962157763569912117e-01
2.884988915472701341e-03,9.962102542027467811e-01
4.079990443907558634e-03,9.961992099861844974e-01
4.561567985786952814e-03,9.961936879238671994e-01
5.769977798489278956e-03,9.961771219207660177e-01
6.119985637173905313e-03,9.961715999810153432e-01
6.451031280947622237e-03,9.961660780719068242e-01
7.355307312395488115e-03,9.961495125284256513e-01
8.159980796015335949e-03,9.961329472607115543e-01
8.411115673360307007e-03,9.961274255660870214e-01
8.654966616593607817e-03,9.961219039021027566e-01
9.123135843279811530e-03,9.961108606660538101e-01
1.019997590895688026e-02,9.960832531121188715e-01
1.040197522983762890e-02,9.960777316932485359e-01
1.098571021851045895e-02,9.960611676204673692e-01
1.153995533732957157e-02,9.960446038234279653e-01
1.189511367037668702e-02,9.960335614452557884e-01
1.223997096452355930e-02,9.960225191896319163e-01
1.240880611419042413e-02,9.960169981077754420e-01
1.290206219902475908e-02,9.960004350460247569e-01
1.306234239683946516e-02,9.959949140867131456e-01
1.368470344418450113e-02,9.959728305558257500e-01
1.427996595124041666e-02,9.959507475151021527e-01
1.442494392824105777e-02,9.959452268315081014e-01
1.471061408693418067e-02,9.959341855562227064e-01
1.485138870719507689e-02,9.959286649645311407e-01
1.553613996092941853e-02,9.959010624655787458e-01
1.593287116970286410e-02,9.958845013338047947e-01
1.631996085763248380e-02,9.958679404777232014e-01
1.644696634412803546e-02,9.958624202536270342e-01
1.682223054240777546e-02,9.958458597651286270e-01
1.730993235687195569e-02,9.958237795426351235e-01
1.742972568931764471e-02,9.958182595635887147e-01
1.754870129082577307e-02,9.958127396151731370e-01
1.824627066020698477e-02,9.957796205679080304e-01
1.835995567222479391e-02,9.957741008339007216e-01
1.847294106391786719e-02,9.957685811305225787e-01
1.880782521324880774e-02,9.957520222041608138e-01
1.924527489978983610e-02,9.957299440644759025e-01
1.935309239136105003e-02,9.957244246061242032e-01
2.009162110562816989e-02,9.956857892552267719e-01
2.019492059076618412e-02,9.956802700418913021e-01
2.039995038354239579e-02,9.956692317070984233e-01
2.050169638394351568e-02,9.956637125856409032e-01
2.080394893838666617e-02,9.956471554050219108e-01
2.100303428620180213e-02,9.956361174377356127e-01
2.129817329737170375e-02,9.956195607164921579e-01
2.168544445066949641e-02,9.955974855169077431e-01
2.197141864497730718e-02,9.955809294387681918e-01
2.206591978575950935e-02,9.955754108073019415e-01
2.243994498011032609e-02,9.955533365876630958e-01
2.253248120716104183e-02,9.955478181093098122e-01
2.280783736305330017e-02,9.955312628579825462e-01
2.307990859746765835e-02,9.955147078822490503e-01
2.325952144638289421e-02,9.955036713848659513e-01
2.379022506581343621e-02,9.954705626276098007e-01
2.387752891504177702e-02,9.954650446085703264e-01
2.447993945045363537e-02,9.954264193326343158e-01
2.456479215828269794e-02,9.954209015585475662e-01
2.464935277133603955e-02,9.954153838150785472e-01
2.481760964579875564e-02,9.954043484199941449e-01
2.490131174758812918e-02,9.953988307683794279e-01
2.523334380282999875e-02,9.953767604680905379e-01
2.556106320056687406e-02,9.953546906576727915e-01
2.580412149508635664e-02,9.953381386213292492e-01
2.596489634452030237e-02,9.953271040835133254e-01
2.612468178117708859e-02,9.953160696681573327e-01
2.651993378309737068e-02,9.952884841655278425e-01
2.659827937576926191e-02,9.952829671568448333e-01
2.683194363687888689e-02,9.952664163144792075e-01
2.721692650396959415e-02,9.952388321894710677e-01
2.736940342442954754e-02,9.952277987537576642e-01
2.744532421978493689e-02,9.952222820818196203e-01
2.774693014105896263e-02,9.952002157001849092e-01
2.834051433815391527e-02,9.951560844062530276e-01
2.841384047375800775e-02,9.951505681322583285e-01
2.855992796656659991e-02,9.951395356760981414e-01
2.863269220533962156e-02,9.951340194939329864e-01
2.884988379946807832e-02,9.951174711310932786e-01
2.899377433248117100e-02,9.951064390422452721e-01
2.920828105393829047e-02,9.950898911385349654e-01
2.942122387101533607e-02,9.950733435102980806e-01
2.970277298682157119e-02,9.950512804344849860e-01
3.012016245301245634e-02,9.950181867389684687e-01
3.032670304417848031e-02,9.950016403043906443e-01
3.059992198938637012e-02,9.949795788200931357e-01
3.066784639935127635e-02,9.949740635255297505e-01
3.087072292210831653e-02,9.949575178254691510e-01
3.107227485319527527e-02,9.949409724008447808e-01
3.113916892694700705e-02,9.949354573205105856e-01
3.120591960435979695e-02,9.949299422707776897e-01
3.166923516863922455e-02,9.948913377795342017e-01
3.173487092985495528e-02,9.948858229746244675e-01
3.186573687244169395e-02,9.948747934566065654e-01
3.193096871604196585e-02,9.948692787434990636e-01
3.225514914733089433e-02,9.948417056369796008e-01
3.263991584008174573e-02,9.948086189189651041e-01
3.270360351064555832e-02,9.948031045730615363e-01
3.289392667483680144e-02,9.947865617189468601e-01
3.295712348735862357e-02,9.947810474954393856e-01
3.320870810933192890e-02,9.947589909073917269e-01
3.345840103428309592e-02,9.947369348089103447e-01
3.364445465031549315e-02,9.947203930563168761e-01
3.376792089054223012e-02,9.947093653742404840e-01
3.395227842107285954e-02,9.946928240805965604e-01
3.419654243798742055e-02,9.946707694507425090e-01
3.461985770322491274e-02,9.946321750264076611e-01
3.467990950717780851e-02,9.946266616595921262e-01
3.473985750467229600e-02,9.946211483233716732e-01
3.485944422155790728e-02,9.946101217427116836e-01
3.491908400012783131e-02,9.946046084982704816e-01
3.509739527700848905e-02,9.945880689485105952e-01
3.521576787511920825e-02,9.945770427349626130e-01
3.562697486253418172e-02,9.945384519512006083e-01
3.568533191137281124e-02,9.945329391044580580e-01
3.609118927899546136e-02,9.944943500337887210e-01
3.614879692626892654e-02,9.944888374317646385e-01
3.632107165346382116e-02,9.944722998092386801e-01
3.649253310959686691e-02,9.944557624620102843e-01
3.671990297919962287e-02,9.944337130939424618e-01
3.677652580484624262e-02,9.944282008283975571e-01
3.694587360719665814e-02,9.944116642152818208e-01
3.722640801224599144e-02,9.943841038051653980e-01
3.744932248692246085e-02,9.943620560276280607e-01
3.750484408712197876e-02,9.943565441597069787e-01
3.761564143401163046e-02,9.943455205156216392e-01
3.794609244172588575e-02,9.943124503174040063e-01
3.811024346468103868e-02,9.942959156311789171e-01
3.832801791345060577e-02,9.942738698110528128e-01
3.849054016492004654e-02,9.942573357670781986e-01
3.870617498522536254e-02,9.942352908032616732e-01
3.875989624467229833e-02,9.942297796387610243e-01
3.881354314917708631e-02,9.942242685048432449e-01
3.897404080134885679e-02,9.942077352865804629e-01
3.918701514051504964e-02,9.941856914236931742e-01
3.924007811400708617e-02,9.941801805344185894e-01
3.939883823935689394e-02,9.941636480500832818e-01
3.960952856762336993e-02,9.941416051657477881e-01
4.007953248976016403e-02,9.940920104648334199e-01
4.018323124877316854e-02,9.940809897565420217e-01
4.023498040345355187e-02,9.940754794482621337e-01
4.038983004909019181e-02,9.940589487068800523e-01
4.049273416554822341e-02,9.940479283655061504e-01
4.064660186652464813e-02,9.940313980827599760e-01
4.079988929212089582e-02,9.940148680751980104e-01
4.085085728030639352e-02,9.940093581338229622e-01
4.100338112036916449e-02,9.939928284931568436e-01
4.105409647680074298e-02,9.939873186740871835e-01
4.125633447444491259e-02,9.939652797035285481e-01
4.130673926145050912e-02,9.939597700373268285e-01
4.160788570647223211e-02,9.939267126821248466e-01
4.185718603766297452e-02,9.938991657268670954e-01
4.200605604935387510e-02,9.938826379205646377e-01
4.205556228055404300e-02,9.938771287129385401e-01
4.244953367786905019e-02,9.938330561524693074e-01
4.259633353631106512e-02,9.938165294466858590e-01
4.283988211007053182e-02,9.937889855484248747e-01
4.288842586119871736e-02,9.937834768604795199e-01
4.303372855910002348e-02,9.937669509800440837e-01
4.322670572623093371e-02,9.937449169007361860e-01
4.327481555667358343e-02,9.937394084573260011e-01
4.337087511753947439e-02,9.937283916622094981e-01
4.361009832230162975e-02,9.937008502093026552e-01
4.365778566393307275e-02,9.936953420104253087e-01
4.380053617452187020e-02,9.936788175971618120e-01
4.394282295361581769e-02,9.936622934589792733e-01
4.403742539809685913e-02,9.936512775196767455e-01
4.413182504939767992e-02,9.936402617026361961e-01
4.455414841131847409e-02,9.935906920387921337e-01
4.474056808875034180e-02,9.935686618717041174e-01
4.478705176640531554e-02,9.935631544063339149e-01
4.487987468704628807e-02,9.935521395672708422e-01
4.492621422845156920e-02,9.935466321935872980e-01
4.506494695142032603e-02,9.935301102558834474e-01
4.515719864590102967e-02,9.935190957835527970e-01
4.529522389993100029e-02,9.935025743042502633e-01
4.561565868936025281e-02,9.934640252554340911e-01
4.584316940546767638e-02,9.934364911373088081e-01
4.602436823723779491e-02,9.934144643928307650e-01
4.615980057741630310e-02,9.933979446553256043e-01
4.624986847990811972e-02,9.933869316497633273e-01
4.651902588425650686e-02,9.933538933663994541e-01
4.656373418910968870e-02,9.933483870927823922e-01
4.660839960814349564e-02,9.933428808497163365e-01
4.691986701157330880e-02,9.933043380037713810e-01
4.696419372944889148e-02,9.932988320051404640e-01
4.709692356602515617e-02,9.932823141925481991e-01
4.731731258517590105e-02,9.932547851159411190e-01
4.744905464427626868e-02,9.932382680366025340e-01
4.758043193212237176e-02,9.932217512322185637e-01
4.762414382313580330e-02,9.932162456918550708e-01
4.775503942948081809e-02,9.931997292540716282e-01
4.779859164126321058e-02,9.931942238359170450e-01
4.801576014746614107e-02,9.931666972033439400e-01
4.814559105611005557e-02,9.931501815904002495e-01
4.836120136192555152e-02,9.931226561797729113e-01
4.849010736632118623e-02,9.931061412999643290e-01
4.866145085332331671e-02,9.930841218878850851e-01
4.895985907217668964e-02,9.930455890927487594e-01
4.900234047377134000e-02,9.930400845299125479e-01
4.904478507886243094e-02,9.930345799976272314e-01
4.912956428092751099e-02,9.930235710246771985e-01
4.929868529941221211e-02,9.930015534453088266e-01
4.934087497871961214e-02,9.929960491268239320e-01
4.938302861373725788e-02,9.929905448388918199e-01
4.963519863095929019e-02,9.929575197526493424e-01
4.967710251640181790e-02,9.929520156785134333e-01
4.980260262478652944e-02,9.929355036393532341e-01
5.001106961649365995e-02,9.929079841848953425e-01
5.017721961898223559e-02,9.928859691710780755e-01
5.038413663022015682e-02,9.928584510909489458e-01
5.046666588923720553e-02,9.928474440726675621e-01
5.050787994911381390e-02,9.928419406093487165e-01
5.067240097637776969e-02,9.928199270614166405e-01
5.099985085738158175e-02,9.927759014313602970e-01
5.104063438330759539e-02,9.927703983650143504e-01
5.112210382754509702e-02,9.927593923239556029e-01
5.116278990128275694e-02,9.927538893492192651e-01
5.136573686701294966e-02,9.927263749336019405e-01
5.148712106681622297e-02,9.927098666506686264e-01
5.160821976648988230e-02,9.926933586425281675e-01
5.164852290247560346e-02,9.926878560342147217e-01
5.192976902855615112e-02,9.926493386310061284e-01
5.200984572344307527e-02,9.926383339334478029e-01
5.212973012864201283e-02,9.926218271161163509e-01
5.224933946236343801e-02,9.926053205735722029e-01
5.228914843966026710e-02,9.925998184537784264e-01
5.244808219139106276e-02,9.925778102799420743e-01
5.264607465392255603e-02,9.925503007495990460e-01
5.292201968072463014e-02,9.925117886893439767e-01
5.296132303023821930e-02,9.925062870885598132e-01
5.303984235571309463e-02,9.924952839785908809e-01
5.307905846092522695e-02,9.924897824693925674e-01
5.319653331696472254e-02,9.924732781249877567e-01
