q,I
2.884988900000000096e-03,9.860604580509191308e-01
4.079990399999999622e-03,9.860472384364616927e-01
4.561568000000000220e-03,9.860406287340738318e-01
5.769977800000000191e-03,9.860208000462586941e-01
6.285508449999999483e-03,9.860108859469653986e-01
7.355307299999999833e-03,9.859877536310085455e-01
8.285548250000000087e-03,9.859646221886089190e-01
8.654966599999999385e-03,9.859547089628728500e-01
9.123135799999999504e-03,9.859414915847827254e-01
1.030097555000000081e-02,9.859051452449804076e-01
1.098571020000000016e-02,9.858820168422267605e-01
1.171753449999999967e-02,9.858555854748873859e-01
1.232438854999999903e-02,9.858324588886857587e-01
1.290206219999999980e-02,9.858093331757611377e-01
1.306234239999999949e-02,9.858027259888904048e-01
1.368470339999999959e-02,9.857762979399734560e-01
1.435245494999999941e-02,9.857465677296294304e-01
1.478100140000000035e-02,9.857267483693918919e-01
1.573450560000000040e-02,9.856805057099361500e-01
1.638346360000000196e-02,9.856474772143896113e-01
1.682223050000000025e-02,9.856243583464722180e-01
1.736982905000000049e-02,9.855946353646458657e-01
1.754870130000000042e-02,9.855847280066261096e-01
1.830311319999999853e-02,9.855417979838676512e-01
1.864038315000000195e-02,9.855219851879473136e-01
1.929918365000000274e-02,9.854823612716923087e-01
2.022883069999999867e-02,9.854240307835553381e-01
2.065282264999999950e-02,9.853965182956330171e-01
2.115060380000000073e-02,9.853635048805953200e-01
2.168544450000000137e-02,9.853271920608422940e-01
2.215909446666666782e-02,9.852941824726881848e-01
2.267015929999999929e-02,9.852578736772932277e-01
2.316971500000000045e-02,9.852215670334181219e-01
2.383387699999999984e-02,9.851720614083290251e-01
2.468260116000000129e-02,9.851067201379223315e-01
2.523334379999999863e-02,9.850631628951496133e-01
2.568259234999999835e-02,9.850268676922506739e-01
2.604478905000000288e-02,9.849971730786382107e-01
2.665005226666666838e-02,9.849465856481703918e-01
2.729316494999999704e-02,9.848916038221595670e-01
2.759612715000000008e-02,9.848652144018048560e-01
2.837717740000000183e-02,9.847959470755469624e-01
2.868083466666666512e-02,9.847684623153174499e-01
2.920775976666666399e-02,9.847200920231585775e-01
2.970277299999999829e-02,9.846739235647221644e-01
3.022343275000000107e-02,9.846244614513057769e-01
3.071283043333333448e-02,9.845772012638270843e-01
3.113912113333333273e-02,9.845354393287396588e-01
3.175661433333332867e-02,9.844739006633451694e-01
3.209305889999999883e-02,9.844398373723881601e-01
3.274581533333333766e-02,9.843728145970139787e-01
3.308291580000000121e-02,9.843376580873546278e-01
3.362359219999999649e-02,9.842805329291151040e-01
3.407441040000000476e-02,9.842322003278825004e-01
3.472476722500000140e-02,9.841613558444155530e-01
3.507741573333333224e-02,9.841223674576916602e-01
3.565615340000000133e-02,9.840575749919264759e-01
3.618701930000000483e-02,9.839971815178761849e-01
3.666298729999999811e-02,9.839422834127621309e-01
3.708614080000000035e-02,9.838928792493883968e-01
3.752326933333333114e-02,9.838412833033075566e-01
3.812811793333333726e-02,9.837688370893729051e-01
3.869253862500000168e-02,9.837002401544279184e-01
3.913371133333332780e-02,9.836459168030932121e-01
3.950418340000000361e-02,9.835998279667665933e-01
4.016591469999999942e-02,9.835164377382668022e-01
4.063598254000000409e-02,9.834563163322697088e-01
4.115513784999999536e-02,9.833891797236635757e-01
4.173253585000000210e-02,9.833134953587627791e-01
4.203080915000000084e-02,9.832740113087949929e-01
4.262858309999999901e-02,9.831939549016394109e-01
4.310591895000000229e-02,9.831292589726068343e-01
4.360982382499999782e-02,9.830601843272465112e-01
4.403735780000000294e-02,9.830009833041204459e-01
4.469392276666667163e-02,9.829089044978879253e-01
4.506469168000000469e-02,9.828562943212013625e-01
4.572941405000000015e-02,9.827609491577128376e-01
4.614467910000000228e-02,9.827006810391801794e-01
4.656371990000000155e-02,9.826393230772422216e-01
4.707457422499999877e-02,9.825637301700689274e-01
4.764145226000000150e-02,9.824789449785086282e-01
4.808067559999999740e-02,9.824125707336445190e-01
4.850425323333332900e-02,9.823479561518698722e-01
4.912935154999999859e-02,9.822515941318822330e-01
4.962448307500000322e-02,9.821744057327944644e-01
5.009414460000000124e-02,9.821005105474310826e-01
5.050777084999999444e-02,9.820348336734791017e-01
5.108134475000000035e-02,9.819428974343323846e-01
5.152740017500000158e-02,9.818706716287805003e-01
5.212156653999999723e-02,9.817735082332454954e-01
5.254707845000000654e-02,9.817032708777836403e-01
5.303975537999999768e-02,9.816212281500181769e-01
5.353434106666666442e-02,9.815381026430483047e-01
5.405762102000000180e-02,9.814493022493389063e-01
5.466245243333333476e-02,9.813456443013478525e-01
5.504946097999999927e-02,9.812787348506134544e-01
5.557799177500000187e-02,9.811865825263633711e-01
5.613989573333333372e-02,9.810876677792775835e-01
5.659822337499999939e-02,9.810062526678740014e-01
5.705398048000000222e-02,9.809246300099292437e-01
5.762141356666666825e-02,9.808221517379456245e-01
5.802338053333333523e-02,9.807489631390510221e-01
5.848753570000000263e-02,9.806637703901077696e-01
5.907506138000000184e-02,9.805550023556591777e-01
5.954533500000000479e-02,9.804672147642684576e-01
6.013645010000000235e-02,9.803558609965762338e-01
6.055029904999999907e-02,9.802772701239506059e-01
6.110605647500000348e-02,9.801708615361335308e-01
6.152512752000000029e-02,9.800900030196073587e-01
6.211761073999999549e-02,9.799747890732163347e-01
6.247840029999999351e-02,9.799041001763151293e-01
6.306825524000000960e-02,9.797876130554010743e-01
6.353502171666666754e-02,9.796947002694792461e-01
6.395951257499998821e-02,9.796096508113099066e-01
6.446183399999999564e-02,9.795082615342339816e-01
6.498145619999999567e-02,9.794025298030722970e-01
6.545149545999999485e-02,9.793061875782885783e-01
6.596451752000000168e-02,9.792002717350763996e-01
6.650490795999999816e-02,9.790878375177426429e-01
6.694773836666666200e-02,9.789950293624419819e-01
6.744319540000000279e-02,9.788904735421006809e-01
6.798400006000000773e-02,9.787754826388355145e-01
6.848419782500000941e-02,9.786683506603206517e-01
6.902876070000001085e-02,9.785507894490317327e-01
6.944952677142857134e-02,9.784593674845062372e-01
7.003421573999998873e-02,9.783314001212071176e-01
7.053168827999999058e-02,9.782217339177681215e-01
7.104901144000000390e-02,9.781068668961226953e-01
7.153687818571428936e-02,9.779977999979723169e-01
7.206681445000000241e-02,9.778785010230111041e-01
7.243399207499999493e-02,9.777953317525954757e-01
7.301811823333333173e-02,9.776621754163867806e-01
7.357648018333333428e-02,9.775339371173031866e-01
7.401538356000000873e-02,9.774324525018693866e-01
7.447115103333333541e-02,9.773264228272234844e-01
7.497710883333333354e-02,9.772080284932825878e-01
7.554386116666667039e-02,9.770744555510940677e-01
7.600153078000000673e-02,9.769658808469430245e-01
7.655265774000000190e-02,9.768343131368245613e-01
7.697183523333332722e-02,9.767335947372729477e-01
7.755722843999998672e-02,9.765920942332048105e-01
7.799679303333333091e-02,9.764851233917751783e-01
7.851973527500000216e-02,9.763571289243296869e-01
7.889633144999999570e-02,9.762644048846688127e-01
7.949857046666665428e-02,9.761153137405836899e-01
8.002894676000001095e-02,9.759830607670579861e-01
8.045252626666667128e-02,9.758768446854571010e-01
8.087607095000000357e-02,9.757701047411921902e-01
8.147757382222221845e-02,9.756175242278851689e-01
8.201083051666666068e-02,9.754814050793907398e-01
8.248300990000000110e-02,9.753601161726401791e-01
8.298190783333332654e-02,9.752312714578760255e-01
8.339447334999999795e-02,9.751241037089007913e-01
8.391630865714286291e-02,9.749878873493479370e-01
8.444176424000000847e-02,9.748498779171066442e-01
8.500093429999999728e-02,9.747021022694198900e-01
8.543627811666666683e-02,9.745863740048377188e-01
8.590475662857142980e-02,9.744612434291640701e-01
8.652138008333333519e-02,9.742955236997400403e-01
8.690448355999999541e-02,9.741919758511106142e-01
8.744030264999999580e-02,9.740464114256882633e-01
8.790910044999999950e-02,9.739183807646734081e-01
8.842492469999999050e-02,9.737767223876477862e-01
8.899714217500000191e-02,9.736186673190579954e-01
8.945766750000000433e-02,9.734907266996061237e-01
8.992737498750000280e-02,9.733595749825800780e-01
9.045998408333333352e-02,9.732101050658497066e-01
9.103935266000000304e-02,9.730465396376903886e-01
9.145429633999999086e-02,9.729287489743552175e-01
9.191598227142858124e-02,9.727971151205904166e-01
9.239822100000000260e-02,9.726589481373255630e-01
9.294083534999998675e-02,9.725026432875782945e-01
9.342092706666665913e-02,9.723636192123460420e-01
9.393450817142856568e-02,9.722141600649566451e-01
9.442995397142857350e-02,9.720692010289331275e-01
9.495052966000000483e-02,9.719161517594180344e-01
9.540896083750000090e-02,9.717806526555406998e-01
9.596937777142856840e-02,9.716142292619874832e-01
9.635578262499999713e-02,9.714989248668332023e-01
9.681740548571428351e-02,9.713605885141323171e-01
9.738674568333333115e-02,9.711890951446521258e-01
9.796407785999999840e-02,9.710142385392674935e-01
9.846198604000000465e-02,9.708626502313209006e-01
9.883600804999999323e-02,9.707482855999031157e-01
9.943503613750000192e-02,9.705642613393064000e-01
9.987910794285714822e-02,9.704271706493609040e-01
1.003507516666666682e-01,9.702809430736213381e-01
1.008328907571428568e-01,9.701307635174535315e-01
1.013592157714285763e-01,9.699660525031097436e-01
1.019245887333333350e-01,9.697882027019401052e-01
1.023891999285714283e-01,9.696413614112865398e-01
1.028964610166666627e-01,9.694803062591308418e-01
1.033169031499999863e-01,9.693462531304968266e-01
1.039193566625000037e-01,9.691532679812258078e-01
1.043566777111111094e-01,9.690124995358027071e-01
