q,I
2.884988900000000096e-03,9.971628452776177820e-01
4.079990399999999622e-03,9.971507051245952491e-01
4.561568000000000220e-03,9.971446351222610360e-01
5.769977800000000191e-03,9.971264254119579507e-01
6.285508449999999483e-03,9.971173207298786867e-01
7.355307299999999833e-03,9.970960768837585642e-01
8.285548250000000087e-03,9.970748336557209157e-01
8.654966599999999385e-03,9.970657295917220164e-01
9.123135799999999504e-03,9.970535910210186481e-01
1.030097555000000081e-02,9.970202109775183619e-01
1.098571020000000016e-02,9.969989699002322903e-01
1.171753449999999967e-02,9.969746951566935689e-01
1.232438854999999903e-02,9.969534553647902975e-01
1.290206219999999980e-02,9.969322161908223956e-01
1.306234239999999949e-02,9.969261479683928506e-01
1.368470339999999959e-02,9.969018755730043591e-01
1.435245494999999941e-02,9.968745700797374543e-01
1.478100140000000035e-02,9.968563669695116314e-01
1.573450560000000040e-02,9.968138948250064857e-01
1.638346360000000196e-02,9.967835589769300508e-01
1.682223050000000025e-02,9.967623246468380049e-01
1.736982905000000049e-02,9.967350242689603235e-01
1.754870130000000042e-02,9.967259243571431337e-01
1.830311319999999853e-02,9.966864927237102378e-01
1.864038315000000195e-02,9.966682942589868421e-01
1.929918365000000274e-02,9.966318985154130061e-01
2.022883069999999867e-02,9.965783192348772745e-01
2.065282264999999950e-02,9.965530473293591207e-01
2.115060380000000073e-02,9.965227221542748426e-01
2.168544450000000137e-02,9.964893658325386649e-01
2.215909446666666782e-02,9.964590433661721924e-01
2.267015929999999929e-02,9.964256898929777506e-01
2.316971500000000045e-02,9.963923379426966598e-01
2.383387699999999984e-02,9.963468604418366237e-01
2.468260116000000129e-02,9.962868344974993295e-01
2.523334379999999863e-02,9.962468197526721525e-01
2.568259234999999835e-02,9.962134759013502316e-01
2.604478905000000288e-02,9.961861956030793053e-01
2.665005226666666838e-02,9.961397204598331223e-01
2.729316494999999704e-02,9.960892071937161862e-01
2.759612715000000008e-02,9.960649621400818887e-01
2.837717740000000183e-02,9.960013223451447129e-01
2.868083466666666512e-02,9.959760700683428780e-01
2.920775976666666399e-02,9.959316281043891772e-01
