q,I
2.039995227691266191e-03,9.972963730991670772e-01
2.039995227691266191e-03,9.972963734952601245e-01
2.039995227691266191e-03,9.972963730991670772e-01
2.039995227691266191e-03,9.972963734952601245e-01
2.884988915472701341e-03,9.972903010695440829e-01
2.884988915472701341e-03,9.972903010695440829e-01
2.884988915472701341e-03,9.972903010695440829e-01
2.884988915472701341e-03,9.972903010695440829e-01
4.079990443907558634e-03,9.972781559704899657e-01
4.079990443907558634e-03,9.972781559704899657e-01
4.079990443907558634e-03,9.972781575548146371e-01
4.079990443907558634e-03,9.972781575548146371e-01
4.561567985786952814e-03,9.972720840893135597e-01
4.561567985786952814e-03,9.972720852775455169e-01
4.561567985786952814e-03,9.972720852775455169e-01
4.561567985786952814e-03,9.972720840893135597e-01
4.561567985786952814e-03,9.972720852775455169e-01
4.561567985786952814e-03,9.972720852775455169e-01
4.561567985786952814e-03,9.972720840893135597e-01
4.561567985786952814e-03,9.972720840893135597e-01
5.769977798489278956e-03,9.972538687426462101e-01
5.769977798489278956e-03,9.972538687426462101e-01
5.769977798489278956e-03,9.972538687426462101e-01
5.769977798489278956e-03,9.972538687426462101e-01
6.119985637173905313e-03,9.972477950790678003e-01
6.119985637173905313e-03,9.972477986436226738e-01
6.119985637173905313e-03,9.972477986436226738e-01
6.119985637173905313e-03,9.972477950790678003e-01
6.451031280947622237e-03,9.972417234452932711e-01
6.451031280947622237e-03,9.972417266137549863e-01
6.451031280947622237e-03,9.972417234452932711e-01
6.451031280947622237e-03,9.972417266137549863e-01
6.451031280947622237e-03,9.972417234452932711e-01
6.451031280947622237e-03,9.972417234452932711e-01
6.451031280947622237e-03,9.972417266137549863e-01
6.451031280947622237e-03,9.972417266137549863e-01
7.355307312395488115e-03,9.972235108210453225e-01
7.355307312395488115e-03,9.972235088408153425e-01
7.355307312395488115e-03,9.972235088408153425e-01
7.355307312395488115e-03,9.972235088408153425e-01
7.355307312395488115e-03,9.972235088408153425e-01
7.355307312395488115e-03,9.972235108210453225e-01
7.355307312395488115e-03,9.972235108210453225e-01
7.355307312395488115e-03,9.972235108210453225e-01
8.159980796015335949e-03,9.972052982459065351e-01
8.159980796015335949e-03,9.972052982459065351e-01
8.159980796015335949e-03,9.972052919093594703e-01
8.159980796015335949e-03,9.972052919093594703e-01
8.411115673360307007e-03,9.971992206219255639e-01
8.411115673360307007e-03,9.971992265623796925e-01
8.411115673360307007e-03,9.971992206219255639e-01
8.411115673360307007e-03,9.971992265623796925e-01
8.411115673360307007e-03,9.971992206219255639e-01
8.411115673360307007e-03,9.971992265623796925e-01
8.411115673360307007e-03,9.971992206219255639e-01
8.411115673360307007e-03,9.971992265623796925e-01
8.654966616593607817e-03,9.971931521561481215e-01
8.654966616593607817e-03,9.971931521561481215e-01
8.654966616593607817e-03,9.971931521561481215e-01
8.654966616593607817e-03,9.971931521561481215e-01
