q,I
2.039995199999999811e-03,9.758672562642850545e-01
2.884988900000000096e-03,9.758603844652066206e-01
4.079990399999999622e-03,9.758466411089071757e-01
4.561568000000000220e-03,9.758397695516840553e-01
5.769977800000000191e-03,9.758191553637032278e-01
6.119985599999999866e-03,9.758122841289356142e-01
6.451031299999999968e-03,9.758054129747790739e-01
7.355307299999999833e-03,9.757847999959601282e-01
8.159980799999999243e-03,9.757641877425954346e-01
8.411115699999999196e-03,9.757573171526789935e-01
8.654966599999999385e-03,9.757504466433614132e-01
9.123135799999999504e-03,9.757367058665282755e-01
1.019997589999999989e-02,9.757023553348722622e-01
1.040197520000000000e-02,9.756954854703204782e-01
1.098571020000000016e-02,9.756748763601899022e-01
1.153995529999999985e-02,9.756542679753289482e-01
1.189511369999999950e-02,9.756405294550064555e-01
1.223997100000000053e-02,9.756267912570067979e-01
1.240880609999999926e-02,9.756199222788681791e-01
1.290206219999999980e-02,9.755993158279047117e-01
1.306234239999999949e-02,9.755924471720563984e-01
1.368470339999999959e-02,9.755649733543894087e-01
1.427996599999999984e-02,9.755375008257872738e-01
1.442494390000000071e-02,9.755306328950300587e-01
1.471061409999999993e-02,9.755168972752030765e-01
1.485138870000000076e-02,9.755100295861401927e-01
1.553614000000000037e-02,9.754756923490821574e-01
1.593287120000000043e-02,9.754550909734434061e-01
1.631996089999999955e-02,9.754344903227571972e-01
1.644696630000000090e-02,9.754276236002571432e-01
1.682223050000000025e-02,9.754070239160481659e-01
1.730993239999999850e-02,9.753795587979161574e-01
1.742972569999999902e-02,9.753726927197432506e-01
1.754870130000000042e-02,9.753658267220625122e-01
1.824627070000000087e-02,9.753246324271787060e-01
1.835995569999999966e-02,9.753177669932283633e-01
1.847294110000000100e-02,9.753109016397665254e-01
1.880782519999999944e-02,9.752903060624728004e-01
1.924527490000000132e-02,9.752628464199887270e-01
1.935309240000000069e-02,9.752559817106775109e-01
2.009162109999999835e-02,9.752079309995065337e-01
2.019492059999999922e-02,9.752010669341814042e-01
2.039995039999999843e-02,9.751873390451172297e-01
2.050169640000000168e-02,9.751804752213601990e-01
2.080394890000000080e-02,9.751598842329257666e-01
2.100303430000000082e-02,9.751461573097280899e-01
2.129817330000000064e-02,9.751255675287014979e-01
2.168544450000000137e-02,9.750981156140254846e-01
2.197141860000000058e-02,9.750775275231616801e-01
2.206591980000000008e-02,9.750706649871138110e-01
2.243994499999999934e-02,9.750432156478988643e-01
2.253248119999999924e-02,9.750363535142498872e-01
2.280783739999999934e-02,9.750157675960933190e-01
2.307990860000000075e-02,9.749951824020924862e-01
2.325952140000000015e-02,9.749814593418337783e-01
2.379022509999999951e-02,9.749402920918956994e-01
2.387752890000000017e-02,9.749334311652140261e-01
2.447993949999999891e-02,9.748854069307402170e-01
2.456479220000000116e-02,9.748785466475092809e-01
2.464935279999999965e-02,9.748716864447856123e-01
2.481760959999999849e-02,9.748579662807465018e-01
2.490131170000000130e-02,9.748511063192245585e-01
2.523334379999999863e-02,9.748236672780938861e-01
2.556106320000000112e-02,9.747962295236674013e-01
2.580412149999999905e-02,9.747756520524526458e-01
2.596489630000000173e-02,9.747619341402595783e-01
2.612468180000000056e-02,9.747482165498785323e-01
2.651993379999999928e-02,9.747139239813075173e-01
2.659827940000000085e-02,9.747070657087906209e-01
2.683194360000000153e-02,9.746864913738159109e-01
2.721692649999999866e-02,9.746522024235005910e-01
2.736940339999999888e-02,9.746384874060858294e-01
2.744532419999999931e-02,9.746316300179449499e-01
2.774693010000000085e-02,9.746042012697500034e-01
2.834051430000000121e-02,9.745493476318476400e-01
2.841384049999999897e-02,9.745424912889307789e-01
2.855992799999999832e-02,9.745287788441886478e-01
2.863269220000000045e-02,9.745219227423156383e-01
2.884988380000000005e-02,9.745013549188674684e-01
2.899377430000000047e-02,9.744876434383311636e-01
2.920828110000000047e-02,9.744670768207339684e-01
2.942122390000000143e-02,9.744465109261071234e-01
2.970277299999999829e-02,9.744190908587233579e-01
3.012016249999999867e-02,9.743779631679447828e-01
3.032670299999999999e-02,9.743574004073636274e-01
3.059992200000000162e-02,9.743299845181392360e-01
3.066784640000000048e-02,9.743231307469017999e-01
3.087072290000000135e-02,9.743025699145529961e-01
3.107227489999999856e-02,9.742820098050797295e-01
3.113916889999999993e-02,9.742751565958679416e-01
3.120591959999999970e-02,9.742683034673559339e-01
3.166923519999999964e-02,9.742203338151214087e-01
3.173487090000000344e-02,9.742134813286394968e-01
3.186573689999999681e-02,9.741997765972909562e-01
3.193096869999999948e-02,9.741929243522252646e-01
3.225514909999999819e-02,9.741586643309377846e-01
3.263991580000000226e-02,9.741175549559081270e-01
3.270360349999999749e-02,9.741107036744185432e-01
3.289392669999999935e-02,9.740901503115860782e-01
3.295712349999999763e-02,9.740832993512632543e-01
3.320870809999999784e-02,9.740558963130292458e-01
3.345840099999999873e-02,9.740284945593121746e-01
3.364445469999999966e-02,9.740079440875687444e-01
3.376792089999999802e-02,9.739942441740383483e-01
3.395227840000000080e-02,9.739736949060059379e-01
3.419654240000000178e-02,9.739462970062954250e-01
3.461985769999999935e-02,9.738983537713341576e-01
3.467990950000000155e-02,9.738915050592110711e-01
3.473985749999999872e-02,9.738846564270071671e-01
3.485944419999999905e-02,9.738709594034560268e-01
3.491908400000000301e-02,9.738641110122859823e-01
3.509739530000000052e-02,9.738435663190811997e-01
3.521576790000000012e-02,9.738298702590573175e-01
3.562697489999999689e-02,9.737819365749205147e-01
3.568533189999999883e-02,9.737750892264797065e-01
3.609118929999999975e-02,9.737271600358633483e-01
3.614879690000000201e-02,9.737203133300866842e-01
3.632107169999999885e-02,9.736997736921939595e-01
3.649253310000000194e-02,9.736792347770248934e-01
3.671990299999999818e-02,9.736518506801196127e-01
3.677652580000000115e-02,9.736450048560032489e-01
3.694587359999999820e-02,9.736244678661970520e-01
3.722640800000000250e-02,9.735902411535903855e-01
3.744932249999999990e-02,9.735628612267704929e-01
3.750484409999999685e-02,9.735560164457538468e-01
3.761564139999999667e-02,9.735423271242816812e-01
3.794609239999999911e-02,9.735012610841038416e-01
3.811024350000000172e-02,9.734807291473208668e-01
3.832801789999999709e-02,9.734533543531845856e-01
3.849054019999999937e-02,9.734328240995283599e-01
3.870617500000000238e-02,9.734054515511532113e-01
3.875989619999999775e-02,9.733986086147289329e-01
3.881354310000000030e-02,9.733917657581346861e-01
3.897404079999999826e-02,9.733712376689219736e-01
3.918701509999999999e-02,9.733438680058539294e-01
3.924007809999999902e-02,9.733370257911575507e-01
3.939883820000000120e-02,9.733164996263027335e-01
3.960952859999999909e-02,9.732891325287307271e-01
4.007953250000000078e-02,9.732275612484264649e-01
4.018323120000000248e-02,9.732138796228803068e-01
4.023498040000000192e-02,9.732070389302550639e-01
4.038983000000000156e-02,9.731865173336204933e-01
4.049273419999999818e-02,9.731728366700720390e-01
4.064660190000000256e-02,9.731523162764281754e-01
4.079988930000000291e-02,9.731317966028800726e-01
4.085085730000000137e-02,9.731249568727556865e-01
4.100338109999999980e-02,9.731044381609885718e-01
4.105409649999999799e-02,9.730975987499451696e-01
4.125633449999999841e-02,9.730702419104182432e-01
4.130673929999999910e-02,9.730634029000061469e-01
4.160788569999999964e-02,9.730223705243266075e-01
4.185718599999999762e-02,9.729881790792459517e-01
4.200605599999999995e-02,9.729676651743736082e-01
4.205556230000000173e-02,9.729608273663656881e-01
4.244953370000000004e-02,9.729061277834546440e-01
4.259633349999999985e-02,9.728856167622239592e-01
4.283988209999999713e-02,9.728514333275328774e-01
4.288842589999999899e-02,9.728445968803134392e-01
4.303372860000000133e-02,9.728240880201900476e-01
4.322670569999999962e-02,9.727967439945476302e-01
4.327481560000000227e-02,9.727899081883010224e-01
4.337087509999999757e-02,9.727762368150922878e-01
4.361009829999999698e-02,9.727420597865497065e-01
4.365778569999999997e-02,9.727352246195617447e-01
4.380053619999999676e-02,9.727147196028637088e-01
4.394282299999999891e-02,9.726942153065409880e-01
4.403742540000000344e-02,9.726805461760987814e-01
4.413182499999999953e-02,9.726668773643820654e-01
4.455414840000000015e-02,9.726053716790072912e-01
4.474056810000000273e-02,9.725780378984121288e-01
4.478705179999999814e-02,9.725712046535749389e-01
4.487987470000000256e-02,9.725575384051409200e-01
4.492621420000000171e-02,9.725507053995036122e-01
4.506494700000000103e-02,9.725302068659439358e-01
4.515719859999999669e-02,9.725165415758948440e-01
4.529522390000000065e-02,9.724960442415481188e-01
4.561565869999999884e-02,9.724482199290167550e-01
4.584316940000000146e-02,9.724140621052290712e-01
4.602436819999999873e-02,9.723867372872768700e-01
4.615980060000000190e-02,9.723662445115720532e-01
4.624986849999999927e-02,9.723525830620657340e-01
4.651902589999999671e-02,9.723116006337607642e-01
4.656373419999999819e-02,9.723047705086190762e-01
4.660839960000000282e-02,9.722979404640424983e-01
4.691986699999999705e-02,9.722501323896722836e-01
4.696419369999999677e-02,9.722433029835980678e-01
4.709692359999999994e-02,9.722228152483232133e-01
4.731731260000000133e-02,9.721886706214074581e-01
4.744905459999999853e-02,9.721681848034336992e-01
4.758043189999999756e-02,9.721476997057543201e-01
4.762414379999999753e-02,9.721408715003538870e-01
4.775503939999999753e-02,9.721203873626969028e-01
4.779859160000000246e-02,9.721135594753930187e-01
4.801576009999999894e-02,9.720794212456761452e-01
4.814559110000000280e-02,9.720589392643875781e-01
4.836120139999999790e-02,9.720248042307236824e-01
4.849010740000000291e-02,9.720043241700139225e-01
4.866145090000000006e-02,9.719770185392448969e-01
4.895985910000000274e-02,9.719292367659447818e-01
4.900234049999999814e-02,9.719224111176721914e-01
4.904478510000000180e-02,9.719155855480429151e-01
4.912956429999999763e-02,9.719019346511231783e-01
4.929868529999999888e-02,9.718746338157793208e-01
4.934087499999999932e-02,9.718678088071341925e-01
4.938302859999999656e-02,9.718609838766318898e-01
4.963519859999999950e-02,9.718200359814963551e-01
4.967710250000000050e-02,9.718132116108678664e-01
4.980260260000000244e-02,9.717927389791275461e-01
5.001106959999999935e-02,9.717586195278079542e-01
5.017721960000000314e-02,9.717313254017824198e-01
5.038413659999999711e-02,9.716972095429053935e-01
5.046666589999999897e-02,9.716835637595067077e-01
5.050787989999999672e-02,9.716767409849599302e-01
5.067240099999999886e-02,9.716494506937878306e-01
5.099985089999999749e-02,9.715948739456479188e-01
5.104063439999999979e-02,9.715880522126224550e-01
5.112210379999999887e-02,9.715744089814510875e-01
5.116278989999999832e-02,9.715675874878261231e-01
5.136573690000000025e-02,9.715334812118970875e-01
5.148712109999999814e-02,9.715130184016692594e-01
5.160821980000000059e-02,9.714925563136549425e-01
5.164852290000000040e-02,9.714857357775992241e-01
5.192976900000000062e-02,9.714379942521826905e-01
5.200984570000000140e-02,9.714243545367529098e-01
5.212973010000000046e-02,9.714038955597540381e-01
5.224933949999999855e-02,9.713834373010591383e-01
5.228914839999999897e-02,9.713766180428944352e-01
5.244808220000000271e-02,9.713493418026262205e-01
5.264607470000000344e-02,9.713152482947481348e-01
5.292201970000000311e-02,9.712675207388093979e-01
5.296132299999999765e-02,9.712607028368939188e-01
5.303984240000000211e-02,9.712470672696029705e-01
5.307905849999999814e-02,9.712402496068194280e-01
5.319653330000000124e-02,9.712197970925336987e-01
5.339175040000000011e-02,9.711857111662101083e-01
5.354741159999999722e-02,9.711584438608704684e-01
5.366386120000000287e-02,9.711379942216885608e-01
5.385738429999999827e-02,9.711039130794627550e-01
5.389600549999999657e-02,9.710970970908047173e-01
5.401170360000000226e-02,9.710766496052908314e-01
5.420398480000000047e-02,9.710425720533519822e-01
