q,I
2.039995199999999811e-03,9.973156436771768441e-01
2.884988900000000096e-03,9.973100963766778904e-01
4.079990399999999622e-03,9.972990018692061698e-01
4.561568000000000220e-03,9.972934546622336249e-01
5.769977800000000191e-03,9.972768132283630349e-01
6.119985599999999866e-03,9.972712661460880756e-01
6.451031299999999968e-03,9.972657190949885120e-01
7.355307299999999833e-03,9.972490781287307593e-01
8.159980799999999243e-03,9.972324374430348026e-01
8.411115699999999196e-03,9.972268906101491304e-01
8.654966599999999385e-03,9.972213438084357451e-01
9.123135799999999504e-03,9.972102502985263905e-01
1.019997589999999989e-02,9.971825170692665274e-01
1.040197520000000000e-02,9.971769705169293285e-01
1.098571020000000016e-02,9.971603310469441261e-01
1.153995529999999985e-02,9.971436918574938524e-01
1.189511369999999950e-02,9.971325992203803334e-01
1.223997100000000053e-02,9.971215067079438610e-01
1.240880609999999926e-02,9.971159604984793923e-01
1.290206219999999980e-02,9.970993220571027216e-01
1.306234239999999949e-02,9.970937759723145222e-01
1.368470339999999959e-02,9.970715919448448483e-01
1.427996599999999984e-02,9.970494084160639314e-01
1.442494390000000071e-02,9.970438626117844594e-01
1.471061409999999993e-02,9.970327710967312740e-01
1.485138870000000076e-02,9.970272253859534528e-01
1.553614000000000037e-02,9.969994972995608329e-01
1.593287120000000043e-02,9.969828608217120580e-01
1.631996089999999955e-02,9.969662246243489179e-01
1.644696630000000090e-02,9.969606792875539414e-01
1.682223050000000025e-02,9.969440434641633209e-01
1.730993239999999850e-02,9.969218628026029760e-01
1.742972569999999902e-02,9.969163177151190158e-01
1.754870130000000042e-02,9.969107726587991269e-01
1.824627070000000087e-02,9.968775029752913186e-01
1.835995569999999966e-02,9.968719581371067173e-01
1.847294110000000100e-02,9.968664133300834118e-01
1.880782519999999944e-02,9.968497790959791605e-01
1.924527490000000132e-02,9.968276005534256745e-01
1.935309240000000069e-02,9.968220559956881832e-01
2.009162109999999835e-02,9.967832449639878467e-01
2.019492059999999922e-02,9.967777006555246233e-01
2.039995039999999843e-02,9.967666121320721828e-01
2.050169640000000168e-02,9.967610679170827437e-01
2.080394890000000080e-02,9.967444354590598854e-01
2.100303430000000082e-02,9.967333473095020269e-01
2.129817330000000064e-02,9.967167153188390971e-01
2.168544450000000137e-02,9.966945397674811247e-01
2.197141860000000058e-02,9.966779084310938286e-01
2.206591980000000008e-02,9.966723647146125131e-01
2.243994499999999934e-02,9.966501901602271563e-01
2.253248119999999924e-02,9.966446465995155712e-01
2.280783739999999934e-02,9.966280161043119534e-01
2.307990860000000075e-02,9.966113858894878330e-01
2.325952140000000015e-02,9.966002992353701906e-01
2.379022509999999951e-02,9.965670400206874113e-01
2.387752890000000017e-02,9.965614969272699186e-01
2.447993949999999891e-02,9.965226961455975196e-01
2.456479220000000116e-02,9.965171533013890137e-01
2.464935279999999965e-02,9.965116104883303683e-01
2.481760959999999849e-02,9.965005249556608824e-01
2.490131170000000130e-02,9.964949822360518183e-01
2.523334379999999863e-02,9.964728116691121684e-01
2.556106320000000112e-02,9.964506416005495248e-01
2.580412149999999905e-02,9.964340143761825086e-01
2.596489630000000173e-02,9.964229297156734777e-01
2.612468180000000056e-02,9.964118451797578935e-01
2.651993379999999928e-02,9.963841343850270427e-01
2.659827940000000085e-02,9.963785923195195293e-01
2.683194360000000153e-02,9.963619663098669532e-01
2.721692649999999866e-02,9.963342569166869778e-01
2.736940339999999888e-02,9.963231733774245980e-01
2.744532419999999931e-02,9.963176316545101496e-01
2.774693010000000085e-02,9.962954650742862350e-01
2.834051430000000121e-02,9.962511334086968651e-01
2.841384049999999897e-02,9.962455920906406748e-01
2.855992799999999832e-02,9.962345095479466783e-01
2.863269220000000045e-02,9.962289683233089832e-01
2.884988380000000005e-02,9.962123448362472100e-01
2.899377430000000047e-02,9.962012626672402948e-01
2.920828110000000047e-02,9.961846396472864296e-01
2.942122390000000143e-02,9.961680169075831648e-01
2.970277299999999829e-02,9.961458536905906103e-01
3.012016249999999867e-02,9.961126097992502038e-01
3.032670299999999999e-02,9.960959882739294224e-01
3.059992200000000162e-02,9.960738266760904569e-01
3.066784640000000048e-02,9.960682863544699783e-01
3.087072290000000135e-02,9.960516655764228844e-01
3.107227489999999856e-02,9.960350450785980803e-01
3.113916889999999993e-02,9.960295049749208207e-01
3.120591959999999970e-02,9.960239649023837627e-01
3.166923519999999964e-02,9.959851852663702543e-01
3.173487090000000344e-02,9.959796454428981871e-01
3.186573689999999681e-02,9.959685658893642213e-01
3.193096869999999948e-02,9.959630261592914424e-01
3.225514909999999819e-02,9.959353279759239896e-01
3.263991580000000226e-02,9.959020911832261458e-01
3.270360349999999749e-02,9.958965518267357542e-01
3.289392669999999935e-02,9.958799339440430609e-01
3.295712349999999763e-02,9.958743947120708428e-01
3.320870809999999784e-02,9.958522380954769604e-01
3.345840099999999873e-02,9.958300819769461132e-01
3.364445469999999966e-02,9.958134652149009947e-01
3.376792089999999802e-02,9.958023875291704963e-01
3.395227840000000080e-02,9.957857712340306700e-01
3.419654240000000178e-02,9.957636166096207608e-01
3.461985769999999935e-02,9.957248472152543384e-01
3.467990950000000155e-02,9.957193088548452753e-01
3.473985749999999872e-02,9.957137705255616478e-01
3.485944419999999905e-02,9.957026939603652593e-01
3.491908400000000301e-02,9.956971557244553850e-01
3.509739530000000052e-02,9.956805412034662739e-01
3.521576790000000012e-02,9.956694650117563494e-01
