q,I
2.039995199999999811e-03,9.860670679629897073e-01
2.884988900000000096e-03,9.860604580509191308e-01
4.079990399999999622e-03,9.860472384364616927e-01
4.561568000000000220e-03,9.860406287340738318e-01
5.769977800000000191e-03,9.860208000462586941e-01
6.119985599999999866e-03,9.860141906234335396e-01
6.451031299999999968e-03,9.860075812704971465e-01
7.355307299999999833e-03,9.859877536310085455e-01
8.159980799999999243e-03,9.859679266204810499e-01
8.411115699999999196e-03,9.859613177567366771e-01
8.654966599999999385e-03,9.859547089628728500e-01
9.123135799999999504e-03,9.859414915847827254e-01
1.019997589999999989e-02,9.859084493624066248e-01
1.040197520000000000e-02,9.859018411275541904e-01
1.098571020000000016e-02,9.858820168422267605e-01
1.153995529999999985e-02,9.858621931857213250e-01
1.189511369999999950e-02,9.858489777640535578e-01
1.223997100000000053e-02,9.858357626218419156e-01
1.240880609999999926e-02,9.858291551555296017e-01
1.290206219999999980e-02,9.858093331757611377e-01
1.306234239999999949e-02,9.858027259888904048e-01
1.368470339999999959e-02,9.857762979399734560e-01
1.427996599999999984e-02,9.857498710087230220e-01
1.442494390000000071e-02,9.857432644505358388e-01
1.471061409999999993e-02,9.857300515437126265e-01
1.485138870000000076e-02,9.857234451950710463e-01
1.553614000000000037e-02,9.856904144995424222e-01
1.593287120000000043e-02,9.856705969203298778e-01
1.631996089999999955e-02,9.856507799696655470e-01
1.644696630000000090e-02,9.856441744591136755e-01
1.682223050000000025e-02,9.856243583464722180e-01
1.730993239999999850e-02,9.855979378405951286e-01
1.742972569999999902e-02,9.855913328886964919e-01
1.754870130000000042e-02,9.855847280066261096e-01
1.824627070000000087e-02,9.855451001805212163e-01
1.835995569999999966e-02,9.855384957872140861e-01
1.847294110000000100e-02,9.855318914637257732e-01
1.880782519999999944e-02,9.855120789121688540e-01
1.924527490000000132e-02,9.854856631541754064e-01
1.935309240000000069e-02,9.854790593892091000e-01
2.009162109999999835e-02,9.854328349890937311e-01
2.019492059999999922e-02,9.854262317825880357e-01
2.039995039999999843e-02,9.854130255789841364e-01
2.050169640000000168e-02,9.854064225818844891e-01
2.080394890000000080e-02,9.853866140093815451e-01
2.100303430000000082e-02,9.853734086433721950e-01
2.129817330000000064e-02,9.853536011178184451e-01
2.168544450000000137e-02,9.853271920608422940e-01
2.197141860000000058e-02,9.853073860008912943e-01
2.206591980000000008e-02,9.853007841204843853e-01
2.243994499999999934e-02,9.852743772966889857e-01
2.253248119999999924e-02,9.852677757651939761e-01
2.280783739999999934e-02,9.852479715893924794e-01
2.307990860000000075e-02,9.852281680415843068e-01
2.325952140000000015e-02,9.852149660252518260e-01
2.379022509999999951e-02,9.851753616507752387e-01
2.387752890000000017e-02,9.851687611658828114e-01
2.447993949999999891e-02,9.851225597250450328e-01
2.456479220000000116e-02,9.851159597982546146e-01
2.464935279999999965e-02,9.851093599412222845e-01
2.481760959999999849e-02,9.850961604364263380e-01
2.490131170000000130e-02,9.850895607886633876e-01
2.523334379999999863e-02,9.850631628951496133e-01
2.556106320000000112e-02,9.850367661176433476e-01
2.580412149999999905e-02,9.850169692668581112e-01
2.596489630000000173e-02,9.850037717150537109e-01
2.612468180000000056e-02,9.849905744422225995e-01
2.651993379999999928e-02,9.849575824805711921e-01
2.659827940000000085e-02,9.849509842974506491e-01
2.683194360000000153e-02,9.849311901664893343e-01
2.721692649999999866e-02,9.848982013428428939e-01
2.736940339999999888e-02,9.848850063014761291e-01
2.744532419999999931e-02,9.848784088853809182e-01
2.774693010000000085e-02,9.848520199182286827e-01
2.834051430000000121e-02,9.847992453304252880e-01
2.841384049999999897e-02,9.847926488206686368e-01
2.855992799999999832e-02,9.847794560102834938e-01
2.863269220000000045e-02,9.847728597096531145e-01
2.884988380000000005e-02,9.847530712260159635e-01
2.899377430000000047e-02,9.847398792521195876e-01
2.920828110000000047e-02,9.847200918140572856e-01
2.942122390000000143e-02,9.847003050032987481e-01
2.970277299999999829e-02,9.846739235647221644e-01
3.012016249999999867e-02,9.846343534976680356e-01
3.032670299999999999e-02,9.846145694049434072e-01
3.059992200000000162e-02,9.845881915902469084e-01
3.066784640000000048e-02,9.845815973107787666e-01
3.087072290000000135e-02,9.845618148904554667e-01
3.107227489999999856e-02,9.845420330972389777e-01
3.113916889999999993e-02,9.845354393055131270e-01
3.120591959999999970e-02,9.845288455834666497e-01
3.166923519999999964e-02,9.844826914799326145e-01
3.173487090000000344e-02,9.844760983152403000e-01
3.186573689999999681e-02,9.844629121948623718e-01
3.193096869999999948e-02,9.844563192391648787e-01
3.225514909999999819e-02,9.844233555056115526e-01
3.263991580000000226e-02,9.843838013240526763e-01
3.270360349999999749e-02,9.843772092042492039e-01
3.289392669999999935e-02,9.843574332627401668e-01
3.295712349999999763e-02,9.843508414215340618e-01
3.320870809999999784e-02,9.843244747531751937e-01
3.345840099999999873e-02,9.842981091991150899e-01
3.364445469999999966e-02,9.842783357647972853e-01
3.376792089999999802e-02,9.842651538234331587e-01
3.395227840000000080e-02,9.842453814336481477e-01
3.419654240000000178e-02,9.842190192221168532e-01
3.461985769999999935e-02,9.841728880325959494e-01
3.467990950000000155e-02,9.841662981411579691e-01
3.473985749999999872e-02,9.841597083193421858e-01
3.485944419999999905e-02,9.841465288845658854e-01
3.491908400000000301e-02,9.841399392716070338e-01
3.509739530000000052e-02,9.841201708504258017e-01
3.521576790000000012e-02,9.841069922510421453e-01
3.562697489999999689e-02,9.840608693459352851e-01
3.568533189999999883e-02,9.840542806379177776e-01
3.609118929999999975e-02,9.840081616306922685e-01
3.614879690000000201e-02,9.840015734794842484e-01
3.632107169999999885e-02,9.839818094434519269e-01
3.649253310000000194e-02,9.839620460337575869e-01
3.671990299999999818e-02,9.839356957951109761e-01
3.677652580000000115e-02,9.839291084094179407e-01
3.694587359999999820e-02,9.839093466698589641e-01
3.722640800000000250e-02,9.838764118289178295e-01
3.744932249999999990e-02,9.838500652085910847e-01
3.750484409999999685e-02,9.838434787274491500e-01
3.761564139999999667e-02,9.838303059738827683e-01
3.794609239999999911e-02,9.837907893828927719e-01
3.811024350000000172e-02,9.837710320265622421e-01
3.832801789999999709e-02,9.837446898586635902e-01
3.849054019999999937e-02,9.837249339631256584e-01
3.870617500000000238e-02,9.836985937428617266e-01
3.875989619999999775e-02,9.836920088616764035e-01
3.881354310000000030e-02,9.836854240500479962e-01
3.897404079999999826e-02,9.836656700324682978e-01
3.918701509999999999e-02,9.836393323160276259e-01
3.924007809999999902e-02,9.836327480607838236e-01
3.939883820000000120e-02,9.836129957123020962e-01
3.960952859999999909e-02,9.835866602212312015e-01
4.007953250000000078e-02,9.835274094341243112e-01
4.018323120000000248e-02,9.835142433573772491e-01
4.023498040000000192e-02,9.835076604232988462e-01
4.038983000000000156e-02,9.834879120381999629e-01
4.049273419999999818e-02,9.834747467957564160e-01
4.064660190000000256e-02,9.834549994534850237e-01
4.079988930000000291e-02,9.834352527368724894e-01
4.085085730000000137e-02,9.834286706370344300e-01
4.100338109999999980e-02,9.834089247545950707e-01
4.105409649999999799e-02,9.834023429328097032e-01
4.125633449999999841e-02,9.833760163407475607e-01
4.130673929999999910e-02,9.833694348665019680e-01
4.160788569999999964e-02,9.833299474805970997e-01
4.185718599999999762e-02,9.832970432369284586e-01
4.200605599999999995e-02,9.832773015246751847e-01
4.205556230000000173e-02,9.832707210929146902e-01
4.244953370000000004e-02,9.832180801403955783e-01
4.259633349999999985e-02,9.831983409297010423e-01
4.283988209999999713e-02,9.831654436348215009e-01
4.288842589999999899e-02,9.831588643842805730e-01
4.303372860000000133e-02,9.831391270494931334e-01
4.322670569999999962e-02,9.831128115757098440e-01
4.327481560000000227e-02,9.831062328809435646e-01
4.337087509999999757e-02,9.830930756997975362e-01
4.361009829999999698e-02,9.830601839625733307e-01
4.365778569999999997e-02,9.830536058235187502e-01
4.380053619999999676e-02,9.830338718230964279e-01
4.394282299999999891e-02,9.830141384477888433e-01
4.403742540000000344e-02,9.830009832115176316e-01
4.413182499999999953e-02,9.829878282530547517e-01
4.455414840000000015e-02,9.829286343776717505e-01
4.474056810000000273e-02,9.829023277941381087e-01
4.478705179999999814e-02,9.828957513218538056e-01
4.487987470000000256e-02,9.828825985855884628e-01
4.492621420000000171e-02,9.828760223216068681e-01
4.506494700000000103e-02,9.828562939462781589e-01
4.515719859999999669e-02,9.828431420432049981e-01
4.529522390000000065e-02,9.828234147093284356e-01
4.561565869999999884e-02,9.827773866934913505e-01
4.584316940000000146e-02,9.827445116219343246e-01
4.602436819999999873e-02,9.827182128141653816e-01
4.615980060000000190e-02,9.826984894371669776e-01
4.624986849999999927e-02,9.826853408662082900e-01
4.651902589999999671e-02,9.826458968190594501e-01
4.656373419999999819e-02,9.826393230541095036e-01
4.660839960000000282e-02,9.826327493585579331e-01
