q,I
2.039995199999999811e-03,9.971759050306566730e-01
2.884988900000000096e-03,9.971701037656048872e-01
4.079990399999999622e-03,9.971585013551365062e-01
4.561568000000000220e-03,9.971527002097199111e-01
5.769977800000000191e-03,9.971352970127326243e-01
6.119985599999999866e-03,9.971294960268237695e-01
6.451031299999999968e-03,9.971236950807919053e-01
7.355307299999999833e-03,9.971062924819494855e-01
8.159980799999999243e-03,9.970888902419835498e-01
8.411115699999999196e-03,9.970830895750770750e-01
8.654966599999999385e-03,9.970772889480434831e-01
9.123135799999999504e-03,9.970656878135971679e-01
1.019997589999999989e-02,9.970366856752540530e-01
1.040197520000000000e-02,9.970308853672005256e-01
1.098571020000000016e-02,9.970134846822648056e-01
1.153995529999999985e-02,9.969960843561586072e-01
1.189511369999999950e-02,9.969844843381032717e-01
1.223997100000000053e-02,9.969728844795211486e-01
1.240880609999999926e-02,9.969670846100306960e-01
1.290206219999999980e-02,9.969496852407665477e-01
1.306234239999999949e-02,9.969438855307446445e-01
1.368470339999999959e-02,9.969206870893199124e-01
1.427996599999999984e-02,9.968974892857410675e-01
1.442494390000000071e-02,9.968916899345030558e-01
1.471061409999999993e-02,9.968800913516230322e-01
1.485138870000000076e-02,9.968742921199781337e-01
1.553614000000000037e-02,9.968452965596832360e-01
1.593287120000000043e-02,9.968278997018394927e-01
1.631996089999999955e-02,9.968105032027414492e-01
1.644696630000000090e-02,9.968047044494219300e-01
1.682223050000000025e-02,9.967873084286293928e-01
1.730993239999999850e-02,9.967641142922466502e-01
1.742972569999999902e-02,9.967583158577948410e-01
1.754870130000000042e-02,9.967525174631955975e-01
1.824627070000000087e-02,9.967177279325827310e-01
1.835995569999999966e-02,9.967119298169749841e-01
1.847294110000000100e-02,9.967061317412174715e-01
1.880782519999999944e-02,9.966887377530612158e-01
1.924527490000000132e-02,9.966655463267922732e-01
1.935309240000000069e-02,9.966597485698579506e-01
2.009162109999999835e-02,9.966191653871033784e-01
2.019492059999999922e-02,9.966133679489623809e-01
2.039995039999999843e-02,9.966017731922348633e-01
2.050169640000000168e-02,9.965959758736462337e-01
2.080394890000000080e-02,9.965785841569472225e-01
2.100303430000000082e-02,9.965669898783805492e-01
2.129817330000000064e-02,9.965495987593836480e-01
2.168544450000000137e-02,9.965264111585410145e-01
2.197141860000000058e-02,9.965090208762763524e-01
2.206591980000000008e-02,9.965032241952052061e-01
2.243994499999999934e-02,9.964800378693619010e-01
2.253248119999999924e-02,9.964742413875009586e-01
2.280783739999999934e-02,9.964568521809658019e-01
2.307990860000000075e-02,9.964394633329841655e-01
2.325952140000000015e-02,9.964278709668695777e-01
2.379022509999999951e-02,9.963930948246312314e-01
2.387752890000000017e-02,9.963872989403587122e-01
2.447993949999999891e-02,9.963467288658364174e-01
2.456479220000000116e-02,9.963409333002334334e-01
2.464935279999999965e-02,9.963351377744716908e-01
2.481760959999999849e-02,9.963235468424570529e-01
2.490131170000000130e-02,9.963177514361818421e-01
2.523334379999999863e-02,9.962945702094786471e-01
2.556106320000000112e-02,9.962713896200526831e-01
2.580412149999999905e-02,9.962540045962159363e-01
2.596489630000000173e-02,9.962424147794499696e-01
2.612468180000000056e-02,9.962308251220179933e-01
2.651993379999999928e-02,9.962018516754269637e-01
2.659827940000000085e-02,9.961960571055845648e-01
2.683194360000000153e-02,9.961786736350236593e-01
2.721692649999999866e-02,9.961497019805773956e-01
2.736940339999999888e-02,9.961381135975533319e-01
2.744532419999999931e-02,9.961323194657729641e-01
2.774693010000000085e-02,9.961091433369221315e-01
2.834051430000000121e-02,9.960627929906044065e-01
2.841384049999999897e-02,9.960569993765167052e-01
2.855992799999999832e-02,9.960454122677857569e-01
2.863269220000000045e-02,9.960396187731370699e-01
2.884988380000000005e-02,9.960222385280923518e-01
2.899377430000000047e-02,9.960106518971328926e-01
2.920828110000000047e-02,9.959932722493708424e-01
2.942122390000000143e-02,9.959758929599021871e-01
2.970277299999999829e-02,9.959527211313867756e-01
3.012016249999999867e-02,9.959179645829511207e-01
3.032670299999999999e-02,9.959005868461900945e-01
3.059992200000000162e-02,9.958774170878620380e-01
