# Fitting Parameters Used:
# q_min: 0.0
# q_max: 0.2
# form_factor_name: guinier_ff
# f2_initial: 0.0
# f2_min: -1.0
# f2_max: 1.0
# f2_free: False
# rg_initial: 2.0
# rg_min: 0.5
# rg_max: 2.5
# rg_free: True
# perform_guinier_estimation: False
# var_initial: 0.00025
# var_min: 5e-06
# var_max: 0.5
# var_free: True
# A_initial: 0.1
# A_min: -1.0
# A_max: 0.0
# A_free: True
# auto_init_A: True
# plot_fitting_curve: False
# auto_set_parameters: False
# auto_rg_bound_percent: 0.2

binning,bins_number,empirical_var,form_factor_name,normalization_on,px_number,px_size,q_max,q_min,return_unique,rg,sample_detector_distance,variance,wavelength,filename1,filename2,A_fit,A_fit_error,Ag0,Ag1,Rg_guinier,f2_fit,f2_fit_error,rg_fit,rg_fit_error,var_fit,var_fit_error
False,1000,0.009735506656936,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.01,0.154,sim_000_rg2.000_variance0.010_sigma_x1.csv,sim_001_rg2.000_variance0.010_sigma_x5.csv,-4.446295088392432e-05,4.061021313711065e-09,0.00013346484556046422,-0.00018198676108408622,2.0021038511910314,7.13381608416105e-16,7.125470004024544e-06,2.01978321504636,0.00041563759262296996,0.0023291310701529936,0.00037249598530859527
False,1000,0.0973550665693601,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.1,0.154,sim_002_rg2.000_variance0.100_sigma_x1.csv,sim_003_rg2.000_variance0.100_sigma_x5.csv,-4.4892556721444366e-05,3.476939298976767e-08,0.00013636464638537414,-0.00021945625978857133,2.0215629228441436,3.559024616977136e-15,7.589944072841616e-05,2.1350845589354646,0.0032083449799958095,0.05727125169983729,0.003419667357545463
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_004_rg2.000_variance0.200_sigma_x1.csv,sim_005_rg2.000_variance0.200_sigma_x5.csv,-4.6166150905583736e-05,4.4653550953156594e-06,0.0001395837636981884,-0.00026156272694870833,2.0429239911138124,2.1026491264101466e-15,0.009607227190114406,2.106222691602227,0.4427211572778074,0.00025865873273364935,0.42975877159496695
False,1000,0.292065199708083,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.3,0.154,sim_006_rg2.000_variance0.300_sigma_x1.csv,sim_007_rg2.000_variance0.300_sigma_x5.csv,-4.701014678358242e-05,7.342553110980004e-06,0.00014279982662755266,-0.00030416314603785155,2.0640195998860706,2.317798806514111e-15,0.016153776381680147,2.117046178373141,0.7066248061928015,0.0002583658618167598,0.7011198527290109
False,1000,0.3894202662774439,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.4,0.154,sim_008_rg2.000_variance0.400_sigma_x1.csv,sim_009_rg2.000_variance0.400_sigma_x5.csv,-4.653883682135168e-05,2.2867546194636977e-06,0.00014601281574888402,-0.000347252721324886,2.0848579483963556,8.152348086310948e-15,0.004876492197319001,2.377569090999781,0.15811517971852432,0.24557678100723607,0.2590662655948971
False,1000,0.4830788644184922,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.5,0.154,sim_010_rg2.000_variance0.500_sigma_x1.csv,sim_011_rg2.000_variance0.500_sigma_x5.csv,-4.713965398962112e-05,4.840979022369024e-06,0.00014936937178443272,-0.0003910097197804265,2.10651164443758,9.566368705812164e-15,0.009786431387130373,2.415394860606444,0.31590938732275675,0.3028924459347243,0.554478009262416
False,1000,0.651919672669977,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.7,0.154,sim_012_rg2.000_variance0.700_sigma_x1.csv,sim_013_rg2.000_variance0.700_sigma_x5.csv,-4.813055051433843e-05,8.880302467334878e-06,0.0001567225244824603,-0.00048129105387208156,2.153626934433661,9.999999985013478e-15,0.01235437995327891,2.4999999999977405,0.5658928814461173,0.4999999115336727,1.0220935454087985
False,1000,0.7295071872936347,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.8,0.154,sim_014_rg2.000_variance0.800_sigma_x1.csv,sim_015_rg2.000_variance0.800_sigma_x5.csv,-4.9112007542886603e-05,1.6156220583606047e-05,0.00016061255569559525,-0.0005279051064386426,2.1782474004913324,9.99999999999999e-15,0.021886518592003777,2.4999999999999996,1.012585068039612,0.4999999999524603,1.82106066971996
False,1000,0.8736983479039919,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,1.0,0.154,sim_016_rg2.000_variance1_sigma_x1.csv,sim_017_rg2.000_variance1_sigma_x5.csv,-5.1159950554352586e-05,3.089783638477519e-05,0.0001687110701469684,-0.0006242829929615556,2.2287375681392554,8.80500908775978e-15,0.03948686298294988,2.4998567343784264,1.87216370118489,0.49996335412889215,3.337713818898574
