q,I
2.039995199999999811e-03,6.005137641486476803e-04
2.884988900000000096e-03,6.005104244073453763e-04
4.079990399999999622e-03,6.005037449810401344e-04
4.561568000000000220e-03,6.005004052960374135e-04
5.769977800000000191e-03,6.004903863536247303e-04
6.119985599999999866e-03,6.004870467436858794e-04
6.451031299999999968e-03,6.004837071525129417e-04
7.355307299999999833e-03,6.004736884915864645e-04
8.159980799999999243e-03,6.004636699995484364e-04
8.411115699999999196e-03,6.004603305397326635e-04
8.654966599999999385e-03,6.004569910986812861e-04
9.123135799999999504e-03,6.004503122728731268e-04
1.019997589999999989e-02,6.004336155367325217e-04
1.040197520000000000e-02,6.004302762457967412e-04
1.098571020000000016e-02,6.004202584855731703e-04
1.153995529999999985e-02,6.004102408942216772e-04
1.189511369999999950e-02,6.004035625938053140e-04
1.223997100000000053e-02,6.003968843684403525e-04
1.240880609999999926e-02,6.003935452839018628e-04
1.290206219999999980e-02,6.003835281428638758e-04
1.306234239999999949e-02,6.003801891333759204e-04
1.368470339999999959e-02,6.003668332830469113e-04
1.427996599999999984e-02,6.003534777329110408e-04
1.442494390000000071e-02,6.003501388922793339e-04
1.471061409999999993e-02,6.003434612673030349e-04
1.485138870000000076e-02,6.003401224829564911e-04
1.553614000000000037e-02,6.003234288426382041e-04
1.593287120000000043e-02,6.003134128835736815e-04
1.631996089999999955e-02,6.003033970933527221e-04
1.644696630000000090e-02,6.003000585341298091e-04
1.682223050000000025e-02,6.002900429690261920e-04
1.730993239999999850e-02,6.002766891448538776e-04
1.742972569999999902e-02,6.002733507357082892e-04
1.754870130000000042e-02,6.002700123453211332e-04
1.824627070000000087e-02,6.002499823969347078e-04
1.835995569999999966e-02,6.002466441378585295e-04
1.847294110000000100e-02,6.002433058975395908e-04
1.880782519999999944e-02,6.002332912891290319e-04
1.924527490000000132e-02,6.002199387405235008e-04
1.935309240000000069e-02,6.002166006502664911e-04
2.009162109999999835e-02,6.001932345436535466e-04
2.019492059999999922e-02,6.001898966034492503e-04
2.039995039999999843e-02,6.001832207793109672e-04
2.050169640000000168e-02,6.001798828953764384e-04
2.080394890000000080e-02,6.001698693561040385e-04
2.100303430000000082e-02,6.001631937570351761e-04
2.129817330000000064e-02,6.001531804990978443e-04
2.168544450000000137e-02,6.001398297510843237e-04
2.197141860000000058e-02,6.001298168869979594e-04
2.206591980000000008e-02,6.001264793031455469e-04
2.243994499999999934e-02,6.001131291552777190e-04
2.253248119999999924e-02,6.001097916651941576e-04
2.280783739999999934e-02,6.000997793074681549e-04
2.307990860000000075e-02,6.000897671185196876e-04
